sofifa_id,y_test,predictions,difference,age_x,short_name,overall,team_position,nationality,club
146562,11000000,17326000.0,-57.50909090909091,34,Santi Cazorla,82,CAM,Spain,Villarreal CF
156519,21500000,14846000.0,30.948837209302326,29,H. Herrera,82,SUB,Mexico,Atlético Madrid
158963,11000000,17670000.0,-60.63636363636363,33,L. Biglia,82,CM,Argentina,Milan
164835,9500000,7925500.0,16.573684210526316,34,L. Fabiański,82,GK,Poland,West Ham United
168354,12000000,12064000.0,-0.5333333333333333,33,E. Viviano,82,RES,Italy,Sporting CP
178088,19500000,24630000.0,-26.30769230769231,31,Juan Mata,82,SUB,Spain,Manchester United
178509,17500000,17580000.0,-0.4571428571428572,32,O. Giroud,82,SUB,France,Chelsea
179645,18000000,14780000.0,17.888888888888886,30,S. Kjær,82,RCB,Denmark,Sevilla FC
180403,21000000,23680000.0,-12.761904761904763,30,Willian,82,SUB,Brazil,Chelsea
181786,10500000,11134000.0,-6.038095238095238,33,V. Ćorluka,82,LCB,Croatia,Lokomotiv Moscow
184200,21500000,24840000.0,-15.534883720930232,30,M. Arnautović,82,ST,Austria,Shanghai SIPG FC
184941,21000000,24020000.0,-14.38095238095238,30,A. Sánchez,82,SUB,Chile,Manchester United
184942,21500000,18910000.0,12.046511627906977,29,Giuliano,82,CAM,Brazil,Al Nassr
185103,10000000,16890000.0,-68.89999999999999,33,A. Kolarov,82,LB,Serbia,Roma
186627,23000000,29110000.0,-26.565217391304348,28,M. Balotelli,82,RS,Italy,Brescia
187754,19500000,22600000.0,-15.897435897435896,31,Marlos,82,RAM,Ukraine,Shakhtar Donetsk
188803,19500000,20770000.0,-6.512820512820512,31,Taison,82,LAM,Brazil,Shakhtar Donetsk
189068,21500000,17190000.0,20.046511627906977,30,B. Dost,82,SUB,Netherlands,Sporting CP
189125,21500000,24402000.0,-13.497674418604651,29,G. Bonaventura,82,SUB,Italy,Milan
189505,19500000,21110000.0,-8.256410256410257,31,Pedro,82,RW,Spain,Chelsea
189805,23000000,10600000.0,53.91304347826087,28,L. de Jong,82,ST,Netherlands,Sevilla FC
190813,24000000,19450000.0,18.958333333333332,26,S. El Shaarawy,82,LW,Italy,Shanghai Greenland Shenhua FC
191740,21500000,34780000.0,-61.76744186046511,29,Ander Herrera,82,LCM,Spain,Paris Saint-Germain
193348,23000000,25940000.0,-12.782608695652172,27,X. Shaqiri,82,SUB,Switzerland,Liverpool
193525,19000000,23380000.0,-23.05263157894737,28,Mário Fernandes,82,RM,Russia,PFC CSKA Moscow
197655,19500000,21190000.0,-8.666666666666668,28,S. Coates,82,RCB,Uruguay,Sporting CP
198951,23000000,17470000.0,24.043478260869566,28,C. Bakambu,82,RS,DR Congo,Beijing Sinobo Guoan FC
202371,20000000,16500000.0,17.5,27,T. Meunier,82,SUB,Belgium,Paris Saint-Germain
202857,21500000,22112000.0,-2.8465116279069766,29,K. Bellarabi,82,SUB,Germany,Bayer 04 Leverkusen
207494,24000000,21280000.0,11.333333333333332,26,J. Lingard,82,CAM,England,Manchester United
208808,23000000,20460000.0,11.043478260869566,27,Q. Promes,82,SUB,Netherlands,Ajax
208830,17500000,17104000.0,2.262857142857143,32,J. Vardy,82,ST,England,Leicester City
215333,23000000,27490000.0,-19.52173913043478,28,D. Zapata,82,LS,Colombia,Atalanta
216475,20000000,25900000.0,-29.5,31,Morales,82,LW,Spain,Levante UD
230168,14000000,5963300.0,57.404999999999994,31,Raphaelito Anjos,82,GK,Brazil,Grêmio
230225,6500000,9776000.0,-50.4,35,Juiano Mestres,82,RCB,Brazil,Cruzeiro
230258,17000000,21290000.0,-25.23529411764706,31,Rosberto Dourado,82,RDM,Brazil,Atlético Mineiro
231478,27000000,14354000.0,46.837037037037035,21,L. Martínez,81,RS,Argentina,Inter
234906,26000000,23290000.0,10.423076923076922,21,H. Aouar,81,LCM,France,Olympique Lyonnais
235569,26000000,29760000.0,-14.461538461538462,22,T. Ndombele,81,LDM,France,Tottenham Hotspur
240130,23000000,19460000.0,15.391304347826088,21,Éder Militão,81,SUB,Brazil,Real Madrid
205659,18000000,11814100.0,34.36611111111111,25,A. Cragno,81,GK,Italy,Cagliari
221363,24500000,19480000.0,20.489795918367346,22,D. van de Beek,81,CAM,Netherlands,Ajax
221660,22000000,24350000.0,-10.681818181818182,24,V. Lindelöf,81,RCB,Sweden,Manchester United
222509,24000000,24510000.0,-2.125,22,Dani Ceballos,81,SUB,Spain,Arsenal
226456,24500000,20440000.0,16.57142857142857,23,Pablo Fornals,81,SUB,Spain,West Ham United
208333,23000000,32240000.0,-40.17391304347826,25,E. Can,81,RCM,Germany,Juventus
211688,21000000,15970000.0,23.952380952380953,24,Gayà,81,LB,Spain,Valencia CF
236632,24000000,29450000.0,-22.708333333333332,22,David Neres,81,LAM,Brazil,Ajax
210406,22500000,25350000.0,-12.666666666666668,25,P. Zieliński,81,LM,Poland,Napoli
215316,16000000,9584800.0,40.095,27,G. Rulli,81,GK,Argentina,Montpellier HSC
199503,21500000,14408000.0,32.98604651162791,26,G. Xhaka,81,LDM,Switzerland,Arsenal
201400,22000000,23430000.0,-6.5,26,Rafinha,81,SUB,Brazil,FC Barcelona
201455,21500000,21060000.0,2.0465116279069764,26,G. Kondogbia,81,SUB,Central African Rep.,Valencia CF
204923,22500000,19680000.0,12.533333333333333,25,M. Sabitzer,81,RCM,Austria,RB Leipzig
205988,20000000,24340000.0,-21.7,23,L. Shaw,81,LB,England,Manchester United
207877,22500000,14044000.0,37.58222222222222,26,J. Martínez,81,ST,Venezuela,Atlanta United
208135,20000000,18530000.0,7.35,26,A. Doucouré,81,RDM,France,Watford
226790,20500000,27050000.0,-31.951219512195124,22,W. Ndidi,81,CDM,Nigeria,Leicester City
200316,15500000,29215500.0,-88.48709677419355,26,T. Horn,81,GK,Germany,1. FC Köln
204638,19000000,17030000.0,10.368421052631579,26,W. Orban,81,LCB,Hungary,RB Leipzig
206467,22000000,20130000.0,8.5,26,A. Plea,81,LS,France,Borussia Mönchengladbach
207791,22000000,9810000.0,55.40909090909091,25,Y. Poulsen,81,RS,Denmark,RB Leipzig
207807,21500000,18210000.0,15.302325581395348,25,R. Fraser,81,LM,Scotland,Bournemouth
207862,19500000,22320000.0,-14.461538461538462,25,M. Ginter,81,RCB,Germany,Borussia Mönchengladbach
209889,21500000,30340000.0,-41.116279069767444,25,R. Guerreiro,81,SUB,Portugal,Borussia Dortmund
212814,21500000,25960000.0,-20.74418604651163,26,João Mário,81,RES,Portugal,Inter
213874,19000000,19260000.0,-1.368421052631579,27,Thiago Mendes,81,RCM,Brazil,Olympique Lyonnais
216145,18500000,19570000.0,-5.783783783783783,27,A. Izzo,81,RCB,Italy,Torino
216352,19500000,23080000.0,-18.358974358974358,26,M. Brozović,81,CDM,Croatia,Inter
190544,20500000,20310000.0,0.9268292682926829,27,A. Ljajić,81,CAM,Serbia,Beşiktaş JK
193165,21000000,25140000.0,-19.714285714285715,26,J. Corona,81,RM,Mexico,FC Porto
199575,14000000,1996700.0,85.73785714285714,30,Jordi Masip,81,GK,Spain,Real Valladolid CF
204120,14000000,6999400.0,50.004285714285714,30,T. Vaclík,81,GK,Czech Republic,Sevilla FC
206304,17500000,12550000.0,28.285714285714285,28,L. Milivojević,81,RCM,Serbia,Crystal Palace
208093,21000000,13920000.0,33.714285714285715,27,Gerard Moreno,81,ST,Spain,Villarreal CF
223689,21000000,11064000.0,47.31428571428572,26,W. Weghorst,81,ST,Netherlands,VfL Wolfsburg
20775,8000000,20790000.0,-159.875,35,Quaresma,81,RM,Portugal,Beşiktaş JK
112316,5500000,9050000.0,-64.54545454545455,35,J. Mathieu,81,LCB,France,Sporting CP
138412,10500000,11320000.0,-7.809523809523809,33,J. Milner,81,SUB,England,Liverpool
142707,6500000,11052000.0,-70.03076923076922,36,L. López,81,LS,Argentina,Racing Club
159145,11000000,10260000.0,6.7272727272727275,33,B. Gomis,81,LS,France,Al Hilal
162240,15000000,21890000.0,-45.93333333333333,31,M. Dembélé,81,CM,Belgium,Guangzhou R&F FC
162895,13500000,13950000.0,-3.3333333333333335,32,Cesc Fàbregas,81,LCM,Spain,AS Monaco
163489,11000000,11627500.0,-5.704545454545454,32,A. Consigli,81,GK,Italy,Sassuolo
165229,8500000,8946000.0,-5.247058823529412,33,L. Koscielny,81,CB,France,FC Girondins de Bordeaux
168530,8500000,9028000.0,-6.211764705882353,33,Jardel,81,SUB,Brazil,SL Benfica
169195,15000000,11498000.0,23.346666666666664,31,Renato Augusto,81,LAM,Brazil,Beijing Sinobo Guoan FC
171791,5500000,3974000.0,27.745454545454546,35,José Fonte,81,RCB,Portugal,LOSC Lille
171897,13500000,14278000.0,-5.762962962962963,32,A. Guardado,81,LCM,Mexico,Real Betis
173771,6000000,12222000.0,-103.69999999999999,34,L. Piszczek,81,RB,Poland,Borussia Dortmund
176600,14000000,8538000.0,39.01428571428571,32,K. Gameiro,81,RS,France,Valencia CF
177388,14000000,17542000.0,-25.3,32,D. Payet,81,LW,France,Olympique de Marseille
177600,13500000,12226000.0,9.437037037037037,32,Beñat,81,LCM,Spain,Athletic Club de Bilbao
178086,11000000,8662600.0,21.24909090909091,32,Adán,81,SUB,Spain,Atlético Madrid
179784,13000000,13020000.0,-0.15384615384615385,31,B. Höwedes,81,RCB,Germany,Lokomotiv Moscow
182494,9500000,3109200.0,67.27157894736841,33,F. Muslera,81,GK,Uruguay,Galatasaray SK
183394,17000000,24170000.0,-42.17647058823529,29,M. Sissoko,81,SUB,France,Tottenham Hotspur
183498,7000000,14390000.0,-105.57142857142856,34,M. Parolo,81,SUB,Italy,Lazio
184134,13500000,14380000.0,-6.518518518518518,31,Fernando,81,CDM,Brazil,Sevilla FC
184144,15500000,14030000.0,9.483870967741934,31,N. Gaitán,81,CAM,Argentina,Chicago Fire
184431,14000000,24480000.0,-74.85714285714286,32,S. Giovinco,81,RS,Italy,Al Hilal
185221,13500000,11450000.0,15.185185185185185,31,Luiz Gustavo,81,CDM,Brazil,Olympique de Marseille
188829,15000000,14000000.0,6.666666666666667,29,N. Nkoulou,81,CB,Cameroon,Torino
191202,14500000,21870000.0,-50.82758620689655,30,N. Matić,81,SUB,Serbia,Manchester United
192638,15000000,24940000.0,-66.26666666666667,28,Marcos Alonso,81,SUB,Spain,Chelsea
192883,17000000,17330000.0,-1.9411764705882355,30,H. Mkhitaryan,81,SUB,Armenia,Arsenal
194022,15000000,22480000.0,-49.86666666666667,28,André Almeida,81,RB,Portugal,SL Benfica
203551,15000000,19640000.0,-30.933333333333334,28,A. Florenzi,81,RB,Italy,Roma
204399,16000000,17790000.0,-11.1875,31,E. Zahavi,81,LW,Israel,Guangzhou R&F FC
207471,16500000,19450000.0,-17.87878787878788,30,F. Vázquez,81,LCM,Argentina,Sevilla FC
208618,18000000,18600000.0,-3.3333333333333335,28,Lucas Vázquez,81,SUB,Spain,Real Madrid
216194,17000000,13890000.0,18.294117647058826,29,Dani García,81,RCM,Spain,Athletic Club de Bilbao
224334,18500000,34110000.0,-84.37837837837839,27,M. Acuña,81,LW,Argentina,Sporting CP
230271,15500000,15000000.0,3.225806451612903,31,Laure Santeiro,81,LM,Brazil,Fluminense
242444,28000000,23360000.0,16.57142857142857,19,João Félix,80,RS,Portugal,Atlético Madrid
224232,21500000,16460000.0,23.441860465116278,22,N. Barella,80,RCM,Italy,Inter
225100,20000000,10970000.0,45.15,22,J. Gomez,80,RCB,England,Liverpool
213661,19000000,19550000.0,-2.8947368421052633,23,A. Christensen,80,RCB,Denmark,Chelsea
215698,16000000,2448400.0,84.6975,23,M. Maignan,80,GK,France,LOSC Lille
216393,20500000,20250000.0,1.2195121951219512,22,Y. Tielemans,80,RCM,Belgium,Leicester City
229668,19000000,14770000.0,22.263157894736842,24,Mario Hermoso,80,SUB,Spain,Atlético Madrid
234153,21000000,13584000.0,35.31428571428572,22,Carlos Soler,80,RM,Spain,Valencia CF
220477,18000000,21690000.0,-20.5,25,M. Caldara,80,SUB,Italy,Milan
222400,20000000,19430000.0,2.85,23,H. Winks,80,RDM,England,Tottenham Hotspur
223113,20500000,20210000.0,1.4146341463414636,24,K. Piątek,80,LS,Poland,Milan
224458,20500000,20340000.0,0.7804878048780488,22,Diogo Jota,80,LS,Portugal,Wolverhampton Wanderers
226161,18500000,10760000.0,41.83783783783784,24,Marcos Llorente,80,SUB,Spain,Atlético Madrid
228618,18000000,13970000.0,22.38888888888889,24,F. Mendy,80,SUB,France,Real Madrid
236679,20500000,16800000.0,18.048780487804876,21,Melendo,80,RM,Spain,RCD Espanyol
239818,18500000,18080000.0,2.27027027027027,22,Rúben Dias,80,RCB,Portugal,SL Benfica
241671,15500000,275200.0,98.22451612903225,23,D. Livaković,80,GK,Croatia,Dinamo Zagreb
203747,17500000,16500000.0,5.714285714285714,24,Héctor Bellerín,80,SUB,Spain,Arsenal
204884,17500000,17830000.0,-1.8857142857142857,24,B. Mendy,80,SUB,France,Manchester City
211591,20000000,11732000.0,41.339999999999996,22,M. Dembélé,80,ST,France,Olympique Lyonnais
211990,14500000,9349500.0,35.52068965517242,25,O. Vlachodimos,80,GK,Greece,SL Benfica
212623,20000000,13360000.0,33.2,23,Santi Mina,80,LS,Spain,RC Celta
212692,20000000,19770000.0,1.15,23,Rony Lopes,80,LW,Portugal,Sevilla FC
215330,20000000,25780000.0,-28.9,24,J. Correa,80,CF,Argentina,Lazio
219809,18000000,12636000.0,29.799999999999997,24,T. Bakayoko,80,RES,France,Chelsea
226168,19500000,13750000.0,29.48717948717949,22,M. Eggestein,80,RCM,Germany,SV Werder Bremen
234035,17500000,13754000.0,21.405714285714286,23,Odriozola,80,SUB,Spain,Real Madrid
239207,20000000,12460000.0,37.7,22,M. Gómez,80,SUB,Uruguay,Valencia CF
202648,19000000,15350000.0,19.210526315789473,25,Sergi Darder,80,LCM,Spain,RCD Espanyol
204311,17500000,13060000.0,25.371428571428574,24,K. Zouma,80,LCB,France,Chelsea
207439,19000000,17240000.0,9.263157894736842,25,L. Paredes,80,SUB,Argentina,Paris Saint-Germain
208920,17500000,20740000.0,-18.514285714285712,24,N. Aké,80,LCB,Netherlands,Bournemouth
210864,17000000,11530000.0,32.1764705882353,25,E. Hysaj,80,SUB,Albania,Napoli
211575,17500000,26070000.0,-48.97142857142857,25,André Gomes,80,LDM,Portugal,Everton
215785,19500000,17410000.0,10.717948717948717,24,K. Baldé,80,SUB,Senegal,AS Monaco
222028,17500000,14710000.0,15.942857142857141,23,J. Weigl,80,RDM,Germany,Borussia Dortmund
223874,19000000,16440000.0,13.473684210526315,24,V. Rongier,80,LCM,France,FC Nantes
227950,17500000,20220000.0,-15.542857142857141,24,Yeray,80,RCB,Spain,Athletic Club de Bilbao
242348,19500000,14422000.0,26.04102564102564,25,Loren,80,SUB,Spain,Real Betis
193352,16000000,19120000.0,-19.5,26,R. Rodríguez,80,LB,Switzerland,Milan
198784,18500000,20890000.0,-12.91891891891892,25,A. Oxlade-Chamberlain,80,SUB,England,Liverpool
199823,18000000,16502000.0,8.322222222222223,26,Campaña,80,CDM,Spain,Levante UD
201143,16000000,15580000.0,2.625,27,A. Mandi,80,SUB,Algeria,Real Betis
202477,19000000,28980000.0,-52.526315789473685,25,Deulofeu,80,RS,Spain,Watford
205069,16000000,20160000.0,-26.0,26,Bernat,80,LB,Spain,Paris Saint-Germain
205849,13500000,1609300.0,88.07925925925926,28,E. Andrada,80,GK,Argentina,Boca Juniors
207599,16500000,13510000.0,18.12121212121212,26,M. Keane,80,RCB,England,Everton
210513,18500000,22580000.0,-22.054054054054053,26,J. Quintero,80,RES,Colombia,River Plate
210617,19000000,19360000.0,-1.8947368421052633,24,Samu Castillejo,80,SUB,Spain,Milan
215223,13500000,2976600.0,77.95111111111112,26,W. Benítez,80,GK,Argentina,OGC Nice
220018,19000000,17160000.0,9.68421052631579,25,A. Rebić,80,ST,Croatia,Eintracht Frankfurt
225508,16500000,12380000.0,24.96969696969697,25,E. Bailly,80,RES,Ivory Coast,Manchester United
230977,18500000,17600000.0,4.864864864864865,25,M. Almirón,80,LS,Paraguay,Newcastle United
235374,18500000,14230000.0,23.08108108108108,25,M. Lazzari,80,RM,Italy,Lazio
188988,18000000,17710000.0,1.6111111111111112,26,M. Lanzini,80,LM,Argentina,West Ham United
190778,13000000,11430400.0,12.073846153846155,28,J. Zoet,80,GK,Netherlands,PSV
199005,12500000,7662000.0,38.704,27,M. Ryan,80,GK,Australia,Brighton & Hove Albion
199577,15500000,18110000.0,-16.838709677419356,27,Sergi Gómez,80,LCB,Spain,Sevilla FC
200155,18000000,15220000.0,15.444444444444445,26,H. Vanaken,80,CAM,Belgium,Club Brugge KV
201922,16000000,19500000.0,-21.875,26,M. Hinteregger,80,LCB,Austria,Eintracht Frankfurt
205362,16000000,18910000.0,-18.1875,26,M. Nastasić,80,LCB,Serbia,FC Schalke 04
208141,18000000,19310000.0,-7.277777777777778,25,Gabriel,80,RCM,Brazil,SL Benfica
196978,17500000,12026000.0,31.28,27,C. Wilson,80,ST,England,Bournemouth
198118,14500000,21640000.0,-49.24137931034483,28,J. Guilavogui,80,CB,France,VfL Wolfsburg
203483,17000000,13538000.0,20.36470588235294,26,D. Klaassen,80,LCM,Netherlands,SV Werder Bremen
203605,14500000,11852000.0,18.26206896551724,27,P. Kadeřábek,80,RWB,Czech Republic,TSG 1899 Hoffenheim
204024,14500000,11626000.0,19.820689655172412,28,C. Kramer,80,SUB,Germany,Borussia Mönchengladbach
204525,14500000,13940000.0,3.8620689655172415,28,Iñigo Martínez,80,LCB,Spain,Athletic Club de Bilbao
205070,17500000,15470000.0,11.600000000000001,27,Portu,80,SUB,Spain,Real Sociedad
206545,16500000,14404000.0,12.703030303030301,27,Manu Trigueros,80,LDM,Spain,Villarreal CF
208128,17500000,28200000.0,-61.142857142857146,25,H. Çalhanoğlu,80,SUB,Turkey,Milan
208498,17500000,12308000.0,29.66857142857143,27,M. Dabbur,80,SUB,Israel,Sevilla FC
210665,14500000,19310000.0,-33.17241379310345,27,M. Halstenberg,80,LWB,Germany,RB Leipzig
219985,15000000,18860000.0,-25.733333333333334,27,M. Vecino,80,SUB,Uruguay,Inter
220407,11500000,703100.0,93.88608695652174,30,M. Dúbravka,80,GK,Slovakia,Newcastle United
227290,12000000,1879500.0,84.3375,27,M. Dmitrović,80,GK,Serbia,SD Eibar
45186,5000000,10030000.0,-100.6,37,Joaquín,80,LM,Spain,Real Betis
54050,9500000,12882000.0,-35.6,33,W. Rooney,80,ST,England,DC United
110677,4000000,3176500.0,20.5875,35,Moyá,80,GK,Spain,Real Sociedad
139068,11500000,16120000.0,-40.17391304347826,32,Nani,80,LW,Portugal,Orlando City SC
142754,4700000,5632000.0,-19.829787234042552,35,J. Mascherano,80,CDM,Argentina,Hebei China Fortune FC
146748,1500000,2987000.0,-99.13333333333333,37,Diego López,80,GK,Spain,RCD Espanyol
148119,8000000,2496100.0,68.79875,33,I. Akinfeev,80,GK,Russia,PFC CSKA Moscow
153244,9500000,8036000.0,15.410526315789475,33,A. Gignac,80,ST,France,Tigres U.A.N.L.
154472,5500000,6731000.0,-22.38181818181818,37,Jorge Molina,80,LS,Spain,Getafe CF
158121,9500000,9657100.0,-1.6536842105263159,31,B. Costil,80,GK,France,FC Girondins de Bordeaux
159147,7000000,7698000.0,-9.971428571428572,33,L. Perrin,80,LCB,France,AS Saint-Étienne
163155,2500000,2289500.0,8.42,36,B. Foster,80,GK,England,Watford
163264,8000000,9455500.0,-18.19375,33,T. Heaton,80,GK,England,Aston Villa
163705,6500000,543600.0,91.63692307692307,34,S. Mandanda,80,GK,France,Olympique de Marseille
164029,7000000,8912000.0,-27.314285714285713,35,Charles,80,SUB,Brazil,SD Eibar
165109,9500000,9880000.0,-4.0,32,S. Radu,80,SUB,Romania,Lazio
169595,12500000,22240000.0,-77.92,28,D. Rose,80,LB,England,Tottenham Hotspur
170368,15500000,21420000.0,-38.193548387096776,27,E. Lamela,80,SUB,Argentina,Tottenham Hotspur
171579,11500000,25070000.0,-118.0,32,Raúl García,80,CAM,Spain,Athletic Club de Bilbao
171919,3000000,2610000.0,13.0,36,Naldo,80,SUB,Brazil,AS Monaco
172522,13500000,17644000.0,-30.696296296296293,30,D. Wass,80,RB,Denmark,Valencia CF
173373,9000000,1680300.0,81.33,32,S. Romero,80,SUB,Argentina,Manchester United
175379,11500000,19620000.0,-70.6086956521739,32,Pedro León,80,RM,Spain,SD Eibar
176376,7500000,15020000.0,-100.26666666666667,34,I. Piatti,80,SUB,Argentina,Montreal Impact
176550,10000000,11774500.0,-17.745,30,D. Ospina,80,SUB,Colombia,Napoli
176930,9500000,11940000.0,-25.684210526315788,32,M. Díaz,80,CDM,Chile,Racing Club
177326,7500000,10816000.0,-44.21333333333333,34,M. Valbuena,80,CAM,France,Olympiacos CFP
177457,11500000,22110000.0,-92.26086956521739,30,L. Bender,80,RM,Germany,Bayer 04 Leverkusen
177458,12000000,13750000.0,-14.583333333333334,30,S. Bender,80,CB,Germany,Bayer 04 Leverkusen
178213,12000000,12980000.0,-8.166666666666666,30,E. Capoue,80,LDM,France,Watford
178424,9000000,11756000.0,-30.622222222222224,32,Antunes,80,LB,Portugal,Getafe CF
179783,10000000,20541000.0,-105.41,30,R. Fährmann,80,SUB,Germany,Norwich City
179847,9500000,11050000.0,-16.315789473684212,32,F. Fazio,80,RCB,Argentina,Roma
181098,4500000,10352000.0,-130.04444444444445,35,M. Hasebe,80,CB,Japan,Eintracht Frankfurt
182002,12500000,8136000.0,34.912,29,Sidnei,80,LCB,Brazil,Real Betis
183900,14000000,16600000.0,-18.571428571428573,30,D. Perotti,80,SUB,Argentina,Roma
184252,13500000,15470000.0,-14.592592592592593,31,L. Pratto,80,LS,Argentina,River Plate
184881,14500000,11620000.0,19.862068965517242,29,S. Feghouli,80,RM,Algeria,Galatasaray SK
186345,12500000,18820000.0,-50.56,28,K. Trippier,80,RB,England,Atlético Madrid
186547,13000000,20080000.0,-54.46153846153846,28,M. Musacchio,80,RCB,Argentina,Milan
187052,12500000,10520000.0,15.840000000000002,29,Y. M'Vila,80,LDM,France,AS Saint-Étienne
187072,14500000,16870000.0,-16.344827586206897,30,L. Stindl,80,RES,Germany,Borussia Mönchengladbach
187491,15000000,20320000.0,-35.46666666666667,29,F. Smolov,80,ST,Russia,Lokomotiv Moscow
